chr1,s1,e1,chr2,s2,e2
chr10,120200000,121600000,chr22,50600000,50900000
chr13,19200000,35300000,chr20,0,6000000
chr13,19200000,35300000,chr20,17500000,20000000
chr13,19200000,35300000,chr20,22800000,25800000
chr13,19200000,35300000,chr20,29500000,57500000
chr13,39800000,52700000,chr20,0,6000000
chr13,39800000,52700000,chr20,17500000,20000000
chr13,39800000,52700000,chr20,22800000,25800000
chr13,39800000,52700000,chr20,29500000,57500000
chr13,73300000,76500000,chr20,0,6000000
chr13,73300000,76500000,chr20,17500000,20000000
chr13,73300000,76500000,chr20,22800000,25800000
chr13,73300000,76500000,chr20,29500000,57500000
chr13,95100000,101600000,chr20,0,6000000
chr13,95100000,101600000,chr20,17500000,20000000
chr13,95100000,101600000,chr20,22800000,25800000
chr13,95100000,101600000,chr20,29500000,57500000
chr13,109700000,115000000,chr20,0,6000000
chr13,109700000,115000000,chr20,17500000,20000000
chr13,109700000,115000000,chr20,22800000,25800000
chr13,109700000,115000000,chr20,29500000,57500000
chr15,31100000,32200000,chrX,2600000,5500000
chr15,31100000,32200000,chrX,8300000,25100000
chr15,31100000,32200000,chrX,30100000,31600000
chr15,31100000,32200000,chrX,37300000,50900000
chr15,31100000,32200000,chrX,53000000,55200000
chr15,31100000,32200000,chrX,67400000,74900000
chr15,31100000,32200000,chrX,99300000,112600000
chr15,31100000,32200000,chrX,116300000,119900000
chr15,31100000,32200000,chrX,121600000,124000000
chr15,31100000,32200000,chrX,128100000,136800000
chr15,31100000,32200000,chrX,149200000,154800000
chr15,39800000,46100000,chrX,2600000,5500000
chr15,39800000,46100000,chrX,8300000,25100000
chr15,39800000,46100000,chrX,30100000,31600000
chr15,39800000,46100000,chrX,37300000,50900000
chr15,39800000,46100000,chrX,53000000,55200000
chr15,39800000,46100000,chrX,67400000,74900000
chr15,39800000,46100000,chrX,99300000,112600000
chr15,39800000,46100000,chrX,116300000,119900000
chr15,39800000,46100000,chrX,121600000,124000000
chr15,39800000,46100000,chrX,128100000,136800000
chr15,39800000,46100000,chrX,149200000,154800000
chr15,50300000,53100000,chrX,2600000,5500000
chr15,50300000,53100000,chrX,8300000,25100000
chr15,50300000,53100000,chrX,30100000,31600000
chr15,50300000,53100000,chrX,37300000,50900000
chr15,50300000,53100000,chrX,53000000,55200000
chr15,50300000,53100000,chrX,67400000,74900000
chr15,50300000,53100000,chrX,99300000,112600000
chr15,50300000,53100000,chrX,116300000,119900000
chr15,50300000,53100000,chrX,121600000,124000000
chr15,50300000,53100000,chrX,128100000,136800000
chr15,50300000,53100000,chrX,149200000,154800000
chr15,57000000,70900000,chrX,2600000,5500000
chr15,57000000,70900000,chrX,8300000,25100000
chr15,57000000,70900000,chrX,30100000,31600000
chr15,57000000,70900000,chrX,37300000,50900000
chr15,57000000,70900000,chrX,53000000,55200000
chr15,57000000,70900000,chrX,67400000,74900000
chr15,57000000,70900000,chrX,99300000,112600000
chr15,57000000,70900000,chrX,116300000,119900000
chr15,57000000,70900000,chrX,121600000,124000000
chr15,57000000,70900000,chrX,128100000,136800000
chr15,57000000,70900000,chrX,149200000,154800000
chr15,85100000,93900000,chrX,2600000,5500000
chr15,85100000,93900000,chrX,8300000,25100000
chr15,85100000,93900000,chrX,30100000,31600000
chr15,85100000,93900000,chrX,37300000,50900000
chr15,85100000,93900000,chrX,53000000,55200000
chr15,85100000,93900000,chrX,67400000,74900000
chr15,85100000,93900000,chrX,99300000,112600000
chr15,85100000,93900000,chrX,116300000,119900000
chr15,85100000,93900000,chrX,121600000,124000000
chr15,85100000,93900000,chrX,128100000,136800000
chr15,85100000,93900000,chrX,149200000,154800000
chr15,98800000,102200000,chrX,2600000,5500000
chr15,98800000,102200000,chrX,8300000,25100000
chr15,98800000,102200000,chrX,30100000,31600000
chr15,98800000,102200000,chrX,37300000,50900000
chr15,98800000,102200000,chrX,53000000,55200000
chr15,98800000,102200000,chrX,67400000,74900000
chr15,98800000,102200000,chrX,99300000,112600000
chr15,98800000,102200000,chrX,116300000,119900000
chr15,98800000,102200000,chrX,121600000,124000000
chr15,98800000,102200000,chrX,128100000,136800000
chr15,98800000,102200000,chrX,149200000,154800000
chr12,68500000,70300000,chr13,19700000,34700000
chr12,68500000,70300000,chr13,40500000,48200000
chr12,68500000,70300000,chr13,48600000,53800000
chr12,68500000,70300000,chr13,73000000,75100000
chr12,68500000,70300000,chr13,94800000,101500000
chr12,68500000,70300000,chr13,109400000,115000000
chr12,92100000,96800000,chr13,19700000,34700000
chr12,92100000,96800000,chr13,40500000,48200000
chr12,92100000,96800000,chr13,48600000,53800000
chr12,92100000,96800000,chr13,73000000,75100000
chr12,92100000,96800000,chr13,94800000,101500000
chr12,92100000,96800000,chr13,109400000,115000000
chr12,103600000,133700000,chr13,19700000,34700000
chr12,103600000,133700000,chr13,40500000,48200000
chr12,103600000,133700000,chr13,48600000,53800000
chr12,103600000,133700000,chr13,73000000,75100000
chr12,103600000,133700000,chr13,94800000,101500000
chr12,103600000,133700000,chr13,109400000,115000000
chr4,0,14300000,chr9,4100000,7800000
chr4,0,14300000,chr9,32400000,38400000
chr4,0,14300000,chr9,74100000,75300000
chr4,0,14300000,chr9,78100000,80900000
chr4,0,14300000,chr9,92700000,102500000
chr4,0,14300000,chr9,109600000,136700000
chr4,0,14300000,chr9,137200000,141100000
chr4,14700000,17800000,chr9,4100000,7800000
chr4,14700000,17800000,chr9,32400000,38400000
chr4,14700000,17800000,chr9,74100000,75300000
chr4,14700000,17800000,chr9,78100000,80900000
chr4,14700000,17800000,chr9,92700000,102500000
chr4,14700000,17800000,chr9,109600000,136700000
chr4,14700000,17800000,chr9,137200000,141100000
chr4,23700000,27300000,chr9,4100000,7800000
chr4,23700000,27300000,chr9,32400000,38400000
chr4,23700000,27300000,chr9,74100000,75300000
chr4,23700000,27300000,chr9,78100000,80900000
chr4,23700000,27300000,chr9,92700000,102500000
chr4,23700000,27300000,chr9,109600000,136700000
chr4,23700000,27300000,chr9,137200000,141100000
chr4,35900000,43200000,chr9,4100000,7800000
chr4,35900000,43200000,chr9,32400000,38400000
chr4,35900000,43200000,chr9,74100000,75300000
chr4,35900000,43200000,chr9,78100000,80900000
chr4,35900000,43200000,chr9,92700000,102500000
chr4,35900000,43200000,chr9,109600000,136700000
chr4,35900000,43200000,chr9,137200000,141100000
chr4,47000000,49500000,chr9,4100000,7800000
chr4,47000000,49500000,chr9,32400000,38400000
chr4,47000000,49500000,chr9,74100000,75300000
chr4,47000000,49500000,chr9,78100000,80900000
chr4,47000000,49500000,chr9,92700000,102500000
chr4,47000000,49500000,chr9,109600000,136700000
chr4,47000000,49500000,chr9,137200000,141100000
chr4,52700000,58600000,chr9,4100000,7800000
chr4,52700000,58600000,chr9,32400000,38400000
chr4,52700000,58600000,chr9,74100000,75300000
chr4,52700000,58600000,chr9,78100000,80900000
chr4,52700000,58600000,chr9,92700000,102500000
chr4,52700000,58600000,chr9,109600000,136700000
chr4,52700000,58600000,chr9,137200000,141100000
chr4,75500000,79600000,chr9,4100000,7800000
chr4,75500000,79600000,chr9,32400000,38400000
chr4,75500000,79600000,chr9,74100000,75300000
chr4,75500000,79600000,chr9,78100000,80900000
chr4,75500000,79600000,chr9,92700000,102500000
chr4,75500000,79600000,chr9,109600000,136700000
chr4,75500000,79600000,chr9,137200000,141100000
chr4,82200000,84500000,chr9,4100000,7800000
chr4,82200000,84500000,chr9,32400000,38400000
chr4,82200000,84500000,chr9,74100000,75300000
chr4,82200000,84500000,chr9,78100000,80900000
chr4,82200000,84500000,chr9,92700000,102500000
chr4,82200000,84500000,chr9,109600000,136700000
chr4,82200000,84500000,chr9,137200000,141100000
chr4,87000000,90100000,chr9,4100000,7800000
chr4,87000000,90100000,chr9,32400000,38400000
chr4,87000000,90100000,chr9,74100000,75300000
chr4,87000000,90100000,chr9,78100000,80900000
chr4,87000000,90100000,chr9,92700000,102500000
chr4,87000000,90100000,chr9,109600000,136700000
chr4,87000000,90100000,chr9,137200000,141100000
chr4,110200000,112200000,chr9,4100000,7800000
chr4,110200000,112200000,chr9,32400000,38400000
chr4,110200000,112200000,chr9,74100000,75300000
chr4,110200000,112200000,chr9,78100000,80900000
chr4,110200000,112200000,chr9,92700000,102500000
chr4,110200000,112200000,chr9,109600000,136700000
chr4,110200000,112200000,chr9,137200000,141100000
chr4,128600000,129900000,chr9,4100000,7800000
chr4,128600000,129900000,chr9,32400000,38400000
chr4,128600000,129900000,chr9,74100000,75300000
chr4,128600000,129900000,chr9,78100000,80900000
chr4,128600000,129900000,chr9,92700000,102500000
chr4,128600000,129900000,chr9,109600000,136700000
chr4,128600000,129900000,chr9,137200000,141100000
chr4,139100000,141900000,chr9,4100000,7800000
chr4,139100000,141900000,chr9,32400000,38400000
chr4,139100000,141900000,chr9,74100000,75300000
chr4,139100000,141900000,chr9,78100000,80900000
chr4,139100000,141900000,chr9,92700000,102500000
chr4,139100000,141900000,chr9,109600000,136700000
chr4,139100000,141900000,chr9,137200000,141100000
chr4,151000000,154800000,chr9,4100000,7800000
chr4,151000000,154800000,chr9,32400000,38400000
chr4,151000000,154800000,chr9,74100000,75300000
chr4,151000000,154800000,chr9,78100000,80900000
chr4,151000000,154800000,chr9,92700000,102500000
chr4,151000000,154800000,chr9,109600000,136700000
chr4,151000000,154800000,chr9,137200000,141100000
chr4,169100000,171400000,chr9,4100000,7800000
chr4,169100000,171400000,chr9,32400000,38400000
chr4,169100000,171400000,chr9,74100000,75300000
chr4,169100000,171400000,chr9,78100000,80900000
chr4,169100000,171400000,chr9,92700000,102500000
chr4,169100000,171400000,chr9,109600000,136700000
chr4,169100000,171400000,chr9,137200000,141100000
chr4,182800000,191000000,chr9,4100000,7800000
chr4,182800000,191000000,chr9,32400000,38400000
chr4,182800000,191000000,chr9,74100000,75300000
chr4,182800000,191000000,chr9,78100000,80900000
chr4,182800000,191000000,chr9,92700000,102500000
chr4,182800000,191000000,chr9,109600000,136700000
chr4,182800000,191000000,chr9,137200000,141100000
chr21,10700000,11100000,chr22,17300000,22300000
chr21,10700000,11100000,chr22,24500000,44400000
chr21,10700000,11100000,chr22,46500000,47100000
chr21,10700000,11100000,chr22,50500000,51000000
chr21,32400000,48000000,chr22,17300000,22300000
chr21,32400000,48000000,chr22,24500000,44400000
chr21,32400000,48000000,chr22,46500000,47100000
chr21,32400000,48000000,chr22,50500000,51000000
chr2,0,600000,chr5,0,2200000
chr2,0,600000,chr5,130200000,161800000
chr2,0,600000,chr5,162300000,180600000
chr2,1000000,4500000,chr5,0,2200000
chr2,1000000,4500000,chr5,130200000,161800000
chr2,1000000,4500000,chr5,162300000,180600000
chr2,7000000,13100000,chr5,0,2200000
chr2,7000000,13100000,chr5,130200000,161800000
chr2,7000000,13100000,chr5,162300000,180600000
chr2,19900000,34500000,chr5,0,2200000
chr2,19900000,34500000,chr5,130200000,161800000
chr2,19900000,34500000,chr5,162300000,180600000
chr2,36300000,39900000,chr5,0,2200000
chr2,36300000,39900000,chr5,130200000,161800000
chr2,36300000,39900000,chr5,162300000,180600000
chr2,42000000,49100000,chr5,0,2200000
chr2,42000000,49100000,chr5,130200000,161800000
chr2,42000000,49100000,chr5,162300000,180600000
chr2,59700000,66100000,chr5,0,2200000
chr2,59700000,66100000,chr5,130200000,161800000
chr2,59700000,66100000,chr5,162300000,180600000
chr2,67900000,75700000,chr5,0,2200000
chr2,67900000,75700000,chr5,130200000,161800000
chr2,67900000,75700000,chr5,162300000,180600000
chr2,84500000,86800000,chr5,0,2200000
chr2,84500000,86800000,chr5,130200000,161800000
chr2,84500000,86800000,chr5,162300000,180600000
chr2,96800000,97800000,chr5,0,2200000
chr2,96800000,97800000,chr5,130200000,161800000
chr2,96800000,97800000,chr5,162300000,180600000
chr2,98200000,103400000,chr5,0,2200000
chr2,98200000,103400000,chr5,130200000,161800000
chr2,98200000,103400000,chr5,162300000,180600000
chr2,104900000,106900000,chr5,0,2200000
chr2,104900000,106900000,chr5,130200000,161800000
chr2,104900000,106900000,chr5,162300000,180600000
chr2,112400000,114100000,chr5,0,2200000
chr2,112400000,114100000,chr5,130200000,161800000
chr2,112400000,114100000,chr5,162300000,180600000
chr2,119700000,122900000,chr5,0,2200000
chr2,119700000,122900000,chr5,130200000,161800000
chr2,119700000,122900000,chr5,162300000,180600000
chr2,127100000,129700000,chr5,0,2200000
chr2,127100000,129700000,chr5,130200000,161800000
chr2,127100000,129700000,chr5,162300000,180600000
chr2,169000000,176000000,chr5,0,2200000
chr2,169000000,176000000,chr5,130200000,161800000
chr2,169000000,176000000,chr5,162300000,180600000
chr2,200000000,209200000,chr5,0,2200000
chr2,200000000,209200000,chr5,130200000,161800000
chr2,200000000,209200000,chr5,162300000,180600000
chr2,216100000,220900000,chr5,0,2200000
chr2,216100000,220900000,chr5,130200000,161800000
chr2,216100000,220900000,chr5,162300000,180600000
chr2,224500000,243100000,chr5,0,2200000
chr2,224500000,243100000,chr5,130200000,161800000
chr2,224500000,243100000,chr5,162300000,180600000
chr4,0,19400000,chr21,10400000,11200000
chr4,0,19400000,chr21,31700000,48000000
chr4,21400000,27600000,chr21,10400000,11200000
chr4,21400000,27600000,chr21,31700000,48000000
chr4,37200000,43500000,chr21,10400000,11200000
chr4,37200000,43500000,chr21,31700000,48000000
chr4,46800000,49600000,chr21,10400000,11200000
chr4,46800000,49600000,chr21,31700000,48000000
chr4,52700000,58700000,chr21,10400000,11200000
chr4,52700000,58700000,chr21,31700000,48000000
chr4,74400000,78400000,chr21,10400000,11200000
chr4,74400000,78400000,chr21,31700000,48000000
chr4,183900000,187800000,chr21,10400000,11200000
chr4,183900000,187800000,chr21,31700000,48000000
chr4,188500000,191000000,chr21,10400000,11200000
chr4,188500000,191000000,chr21,31700000,48000000
chr8,31100000,43300000,chr22,17600000,26300000
chr8,31100000,43300000,chr22,28900000,47600000
chr8,31100000,43300000,chr22,50500000,51000000
chr8,100800000,104200000,chr22,17600000,26300000
chr8,100800000,104200000,chr22,28900000,47600000
chr8,100800000,104200000,chr22,50500000,51000000
chr8,125100000,129200000,chr22,17600000,26300000
chr8,125100000,129200000,chr22,28900000,47600000
chr8,125100000,129200000,chr22,50500000,51000000
chr8,140100000,146200000,chr22,17600000,26300000
chr8,140100000,146200000,chr22,28900000,47600000
chr8,140100000,146200000,chr22,50500000,51000000
